werkzeug - INFO -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgf7&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "POST /socket.io/?EIO=3&transport=polling&t=Mb7FgeI&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgfH&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fggz&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FghJ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FghS&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fghb&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fghq&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgh_&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgiO&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgia&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "POST /socket.io/?EIO=3&transport=polling&t=Mb7Fgfp&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgik&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgj2&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgjA&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgjJ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgjW&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgjf&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgjp&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgk2&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgkB&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgkK&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgkV&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgkg&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgks&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgl1&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FglC&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FglN&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FglY&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fglj&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fglv&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgm3&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgmE&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgmP&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgma&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "POST /socket.io/?EIO=3&transport=polling&t=Mb7Fgiq&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgml&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgn8&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgnH&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgnP&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgna&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgnl&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgnz&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgoD&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgoM&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgoT&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgod&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgou&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgp7&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgpF&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgpN&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgpU&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgpf&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgpq&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgp_&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgqA&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgqL&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgqW&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgqi&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgqs&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgr1&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgrC&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgrN&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgrY&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgrk&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgry&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgs4&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgsF&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgsR&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgsf&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgso&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgsy&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgt7&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgtI&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgtT&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "POST /socket.io/?EIO=3&transport=polling&t=Mb7Fgmw&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgte&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgu3&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FguB&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:03] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FguK&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FguS&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgum&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgut&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgv0&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgv8&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgvJ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgvT&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgve&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgvp&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgwA&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgwJ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgwR&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgwZ&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgwi&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgws&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgx2&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgxD&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgxM&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgxX&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgxi&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgxt&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgy2&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgyE&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgyP&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgya&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgyl&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgyw&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgz5&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgzG&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7FgzR&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgzc&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgzn&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fgzz&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fg-7&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fg-I&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fg-U&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fg-e&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fg-q&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fg-_&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fg_9&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fg_L&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fg_X&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fh00&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fh0C&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fh0M&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
werkzeug - INFO - 127.0.0.1 - - [03/Mar/2019 22:48:04] "GET /socket.io/?EIO=3&transport=polling&t=Mb7Fh0X&sid=a6f73661b9d2424ba1180123be8cc4b4 HTTP/1.1" 200 -
